test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
XLOC_020309	XLOC_020309	GATAD1	chr7:92076764-92088742	Normal	Disease	OK	18.4195	41.1413	1.15935	22.9965	5e-05	7.96728e-05	yes
XLOC_020311	XLOC_020311	MGC16142	chr7:92167788-92169079	Normal	Disease	OK	0.368252	1.01996	1.46975	2.29633	0.01305	0.0169396	yes
XLOC_020312	XLOC_020312	CCDC132	chr7:92861652-92988338	Normal	Disease	OK	3.66726	8.19507	1.16005	9.18549	5e-05	7.96728e-05	yes
XLOC_020317	XLOC_020317	CASD1	chr7:94139169-94186328	Normal	Disease	OK	6.98957	7.80797	0.159743	1.68238	0.01655	0.0212565	yes
XLOC_020319	XLOC_020319	PPP1R9A	chr7:94536948-94925727	Normal	Disease	OK	2.46248	5.2041	1.07954	12.5404	5e-05	7.96728e-05	yes
XLOC_020323	XLOC_020323	ACN9	chr7:96745904-96811075	Normal	Disease	OK	4.08772	7.58728	0.892287	5.65156	5e-05	7.96728e-05	yes
XLOC_020328	XLOC_020328	NPTX2	chr7:98246596-98259181	Normal	Disease	OK	1.07489	1.7237	0.681317	2.51712	0.00075	0.00109936	yes
XLOC_020334	XLOC_020334	BUD31	chr7:99006600-99063824	Normal	Disease	OK	49.966	66.4901	0.412194	5.55905	5e-05	7.96728e-05	yes
XLOC_020336	XLOC_020336	ZNF789	chr7:99070514-99085217	Normal	Disease	OK	4.68194	13.784	1.55781	9.28389	5e-05	7.96728e-05	yes
XLOC_020339	XLOC_020339	LOC100289187	chr7:99195901-99208456	Normal	Disease	OK	1.8545	4.38232	1.24067	3.77821	5e-05	7.96728e-05	yes
XLOC_020343	XLOC_020343	ZKSCAN1	chr7:99613218-99635403	Normal	Disease	OK	22.451	24.7264	0.139278	3.15903	5e-05	7.96728e-05	yes
XLOC_020344	XLOC_020344	ZSCAN21	chr7:99647416-99679371	Normal	Disease	OK	7.24851	10.3874	0.519075	3.88375	5e-05	7.96728e-05	yes
XLOC_020345	XLOC_020345	COPS6	chr7:99686582-99689822	Normal	Disease	OK	89.9375	103.751	0.206132	4.57166	5e-05	7.96728e-05	yes
XLOC_020348	XLOC_020348	MBLAC1	chr7:99724319-99726121	Normal	Disease	OK	1.72237	3.20419	0.895565	3.09736	5e-05	7.96728e-05	yes
XLOC_020349	XLOC_020349	C7orf59	chr7:99746529-99751833	Normal	Disease	OK	92.5333	145.542	0.653387	9.15257	5e-05	7.96728e-05	yes
XLOC_020353	XLOC_020353	PILRB	chr7:99905324-99965454	Normal	Disease	OK	17.119	73.1351	2.09497	28.224	5e-05	7.96728e-05	yes
XLOC_020355	XLOC_020355	MEPCE	chr7:100026412-100031749	Normal	Disease	OK	41.9487	65.5007	0.642885	11.9535	5e-05	7.96728e-05	yes
XLOC_020359	XLOC_020359	PCOLCE	chr7:100183955-100205798	Normal	Disease	OK	53.5273	70.2489	0.392201	6.88757	5e-05	7.96728e-05	yes
XLOC_020361	XLOC_020361	GNB2	chr7:100271362-100276792	Normal	Disease	OK	155.551	169.25	0.121765	3.81648	5e-05	7.96728e-05	yes
XLOC_020362	XLOC_020362	POP7	chr7:100303675-100305123	Normal	Disease	OK	26.8804	35.8717	0.416292	4.01879	5e-05	7.96728e-05	yes
XLOC_020365	XLOC_020365	SLC12A9	chr7:100450357-100464634	Normal	Disease	OK	8.79945	13.1439	0.578913	6.67954	5e-05	7.96728e-05	yes
XLOC_020367	XLOC_020367	SRRT	chr7:100472700-100486285	Normal	Disease	OK	39.2912	48.3204	0.298427	6.32727	5e-05	7.96728e-05	yes
XLOC_020371	XLOC_020371	SERPINE1	chr7:100770378-100782547	Normal	Disease	OK	18.9275	41.3714	1.12815	18.8446	5e-05	7.96728e-05	yes
XLOC_020372	XLOC_020372	AP1S1	chr7:100797685-100804557	Normal	Disease	OK	35.9349	42.5393	0.243408	3.11782	5e-05	7.96728e-05	yes
XLOC_020374	XLOC_020374	ZNHIT1	chr7:100849257-100867471	Normal	Disease	OK	73.0545	113.278	0.632823	11.2225	5e-05	7.96728e-05	yes
XLOC_020375	XLOC_020375	EMID2	chr7:101006121-101202304	Normal	Disease	OK	1.52578	3.27666	1.10268	5.39133	5e-05	7.96728e-05	yes
XLOC_020379	XLOC_020379	LOC100289561,LOC100630923,PRKRIP1	chr7:102004307-102067129	Normal	Disease	OK	19.8313	27.7593	0.485191	5.99129	5e-05	7.96728e-05	yes
XLOC_020380	XLOC_020380	ORAI2	chr7:102073995-102105321	Normal	Disease	OK	3.95696	5.71134	0.529437	7.16755	5e-05	7.96728e-05	yes
XLOC_020386	XLOC_020386	LRRC17	chr7:102453307-102715288	Normal	Disease	OK	1.95372	3.62407	0.891387	4.04717	5e-05	7.96728e-05	yes
XLOC_020387	XLOC_020387	ARMC10	chr7:102715327-102789569	Normal	Disease	OK	13.2354	17.5086	0.403665	4.73835	5e-05	7.96728e-05	yes
XLOC_020388	XLOC_020388	PMPCB	chr7:102937872-102985320	Normal	Disease	OK	16.3602	23.4249	0.517852	8.35634	5e-05	7.96728e-05	yes
XLOC_020391	XLOC_020391	MLL5	chr7:104654636-104754532	Normal	Disease	OK	36.9301	65.7543	0.832286	25.8013	5e-05	7.96728e-05	yes
XLOC_020392	XLOC_020392	RINT1	chr7:105172531-105221976	Normal	Disease	OK	4.81961	9.31312	0.950348	7.95127	5e-05	7.96728e-05	yes
XLOC_020393	XLOC_020393	CDHR3	chr7:105603656-105676877	Normal	Disease	OK	0.143484	0.725377	2.33784	5.7591	5e-05	7.96728e-05	yes
XLOC_020398	XLOC_020398	DUS4L	chr7:106809405-107218968	Normal	Disease	OK	2.70448	3.85105	0.5099	2.61462	0.0005	0.000744287	yes
XLOC_020399	XLOC_020399	BCAP29	chr7:107220421-107263762	Normal	Disease	OK	7.29977	11.5206	0.658293	9.25739	5e-05	7.96728e-05	yes
XLOC_020402	XLOC_020402	DLD	chr7:107531585-107561643	Normal	Disease	OK	11.3306	13.3232	0.233718	3.03625	5e-05	7.96728e-05	yes
XLOC_020403	XLOC_020403	DNAJB9	chr7:108210188-108215294	Normal	Disease	OK	11.2014	16.0294	0.517043	5.8005	5e-05	7.96728e-05	yes
XLOC_020404	XLOC_020404	LRRN3	chr7:110303105-111202573	Normal	Disease	OK	0.770002	2.28503	1.56928	6.048	5e-05	7.96728e-05	yes
XLOC_020405	XLOC_020405	ZNF277	chr7:111846642-111983989	Normal	Disease	OK	6.22672	13.2424	1.08862	10.041	5e-05	7.96728e-05	yes
XLOC_020406	XLOC_020406	IFRD1	chr7:112063198-112117258	Normal	Disease	OK	7.90491	23.6298	1.57979	18.9773	5e-05	7.96728e-05	yes
XLOC_020407	XLOC_020407	C7orf53	chr7:112120907-112130943	Normal	Disease	OK	0.281788	3.39363	3.59015	5.36622	5e-05	7.96728e-05	yes
XLOC_020408	XLOC_020408	FOXP2	chr7:113726364-114333827	Normal	Disease	OK	1.59267	4.8921	1.61901	11.0263	5e-05	7.96728e-05	yes
XLOC_020413	XLOC_020413	CAV1	chr7:116164838-116201239	Normal	Disease	OK	44.0333	47.9637	0.12335	2.51142	0.00015	0.000231891	yes
XLOC_020415	XLOC_020415	CAPZA2	chr7:116502562-116559313	Normal	Disease	OK	19.3569	22.9813	0.247612	3.37107	5e-05	7.96728e-05	yes
XLOC_020419	XLOC_020419	NAA38	chr7:117824085-117844093	Normal	Disease	OK	2.20031	2.57479	0.226746	2.47055	0.0002	0.000306269	yes
XLOC_020422	XLOC_020422	ING3	chr7:120590816-120615711	Normal	Disease	OK	5.10572	9.86322	0.949945	6.4735	5e-05	7.96728e-05	yes
XLOC_020434	XLOC_020434	SND1	chr7:127292201-127732659	Normal	Disease	OK	96.002	101.021	0.0735124	2.14113	5e-05	7.96728e-05	yes
XLOC_020435	XLOC_020435	SND1-IT1	chr7:127292201-127732659	Normal	Disease	OK	0.398922	7.84738	4.29803	11.4991	5e-05	7.96728e-05	yes
XLOC_020439	XLOC_020439	HILPDA	chr7:128095883-128098472	Normal	Disease	OK	5.65173	8.44612	0.579597	3.17234	5e-05	7.96728e-05	yes
XLOC_020441	XLOC_020441	FLJ45340	chr7:128281294-128301052	Normal	Disease	OK	4.87349	14.9754	1.61957	28.0896	5e-05	7.96728e-05	yes
XLOC_020442	XLOC_020442	FAM71F2	chr7:128312345-128323379	Normal	Disease	OK	0.411607	4.06806	3.305	5.40803	5e-05	7.96728e-05	yes
XLOC_020443	XLOC_020443	FAM71F1	chr7:128355442-128371797	Normal	Disease	OK	0	0.735497	inf	-nan	5e-05	7.96728e-05	yes
XLOC_020444	XLOC_020444	CALU	chr7:128379345-128415844	Normal	Disease	OK	51.6941	60.4916	0.226736	6.77736	5e-05	7.96728e-05	yes
XLOC_020445	XLOC_020445	CCDC136	chr7:128431463-128462187	Normal	Disease	OK	4.55936	7.01143	0.620876	4.4254	5e-05	7.96728e-05	yes
XLOC_020447	XLOC_020447	ATP6V1F	chr7:128502856-128505903	Normal	Disease	OK	127.92	145.736	0.188111	3.08771	5e-05	7.96728e-05	yes
XLOC_020448	XLOC_020448	LOC100130705	chr7:128506463-128512101	Normal	Disease	OK	0.250398	0.726621	1.53698	3.5707	5e-05	7.96728e-05	yes
XLOC_020449	XLOC_020449	IRF5	chr7:128577993-128590088	Normal	Disease	OK	3.3133	4.00076	0.272004	1.57879	0.02205	0.0279368	yes
XLOC_020456	XLOC_020456	LOC100287482	chr7:129142319-129152773	Normal	Disease	OK	0.957929	2.74426	1.51843	3.38446	5e-05	7.96728e-05	yes
XLOC_020466	XLOC_020466	MKLN1	chr7:130794854-131181398	Normal	Disease	OK	7.57811	10.1519	0.421836	7.73208	5e-05	7.96728e-05	yes
XLOC_020469	XLOC_020469	LRGUK	chr7:133812104-133948933	Normal	Disease	OK	0.342141	1.34427	1.97416	4.66086	5e-05	7.96728e-05	yes
XLOC_020473	XLOC_020473	CALD1	chr7:134464163-134655480	Normal	Disease	OK	172.96	401.961	1.21662	54.3438	5e-05	7.96728e-05	yes
XLOC_020478	XLOC_020478	C7orf73	chr7:135347220-135361160	Normal	Disease	OK	16.838	20.6597	0.295102	3.88826	5e-05	7.96728e-05	yes
XLOC_020484	XLOC_020484	TRIM24	chr7:138145078-138270332	Normal	Disease	OK	12.7195	17.7463	0.48048	7.09672	5e-05	7.96728e-05	yes
XLOC_020487	XLOC_020487	UBN2	chr7:138916230-138992982	Normal	Disease	OK	3.21903	4.24402	0.398807	5.81028	5e-05	7.96728e-05	yes
XLOC_020488	XLOC_020488	C7orf55,LUC7L2	chr7:139025104-139112272	Normal	Disease	OK	86.1637	102.838	0.255216	4.50576	5e-05	7.96728e-05	yes
XLOC_020491	XLOC_020491	LOC100134229	chr7:139877060-139879440	Normal	Disease	OK	3.05337	5.23745	0.778463	4.57705	5e-05	7.96728e-05	yes
XLOC_020496	XLOC_020496	AGK	chr7:141251077-141354209	Normal	Disease	OK	8.79371	12.5026	0.50768	5.45079	5e-05	7.96728e-05	yes
XLOC_020498	XLOC_020498	SSBP1	chr7:141438120-141450288	Normal	Disease	OK	63.4544	96.9501	0.611522	7.72113	5e-05	7.96728e-05	yes
XLOC_020515	XLOC_020515	GSTK1	chr7:142960521-142966222	Normal	Disease	OK	119.439	130.554	0.128371	2.52505	5e-05	7.96728e-05	yes
XLOC_020537	XLOC_020537	CNTNAP2	chr7:145813452-148118088	Normal	Disease	OK	7.01547	7.61922	0.119105	1.90963	0.004	0.00547227	yes
XLOC_020545	XLOC_020545	ZNF783	chr7:148959261-148982085	Normal	Disease	OK	3.32057	5.64611	0.765825	6.46649	5e-05	7.96728e-05	yes
XLOC_020546	XLOC_020546	LOC155060	chr7:148982371-148994403	Normal	Disease	OK	1.43399	11.8665	3.04879	16.8488	5e-05	7.96728e-05	yes
XLOC_020547	XLOC_020547	KRBA1	chr7:149412147-149431664	Normal	Disease	OK	2.96552	3.42832	0.209216	1.45672	0.0403	0.0494043	yes
XLOC_020549	XLOC_020549	ZNF862	chr7:149535508-149564568	Normal	Disease	OK	4.36047	8.13358	0.899407	11.1708	5e-05	7.96728e-05	yes
XLOC_020550	XLOC_020550	ATP6V0E2	chr7:149564782-149577787	Normal	Disease	OK	29.8237	42.6458	0.515942	9.15134	5e-05	7.96728e-05	yes
XLOC_020553	XLOC_020553	REPIN1	chr7:150065878-150071133	Normal	Disease	OK	46.7197	48.8836	0.0653193	1.39971	0.0318	0.0395405	yes
XLOC_020555	XLOC_020555	LOC728743	chr7:150102839-150109558	Normal	Disease	OK	3.22922	7.95056	1.29987	9.9646	5e-05	7.96728e-05	yes
XLOC_020556	XLOC_020556	LOC285972	chr7:150130741-150145228	Normal	Disease	OK	0.536135	1.21341	1.1784	2.75709	0.0003	0.000453706	yes
XLOC_020558	XLOC_020558	GIMAP7	chr7:150211944-150218161	Normal	Disease	OK	8.23523	10.4463	0.34311	2.1433	0.0025	0.00348555	yes
XLOC_020565	XLOC_020565	ABCB8	chr7:150725509-150744869	Normal	Disease	OK	5.59963	7.83097	0.483858	5.28628	5e-05	7.96728e-05	yes
XLOC_020566	XLOC_020566	ACCN3	chr7:150745604-150749843	Normal	Disease	OK	0.335784	2.74585	3.03165	6.08354	5e-05	7.96728e-05	yes
XLOC_020568	XLOC_020568	AGAP3	chr7:150783825-150841523	Normal	Disease	OK	23.3069	29.6801	0.348735	5.59388	5e-05	7.96728e-05	yes
XLOC_020572	XLOC_020572	LOC100505483	chr7:151253200-151576308	Normal	Disease	OK	8.36341	10.44	0.319963	1.50365	0.0347	0.0429258	yes
XLOC_020577	XLOC_020577	ACTR3B	chr7:152456850-152552463	Normal	Disease	OK	4.49675	5.54274	0.301715	1.88125	0.00645	0.00863873	yes
XLOC_020580	XLOC_020580	LOC202781	chr7:154795142-154797413	Normal	Disease	OK	5.14482	9.07756	0.819185	6.07247	5e-05	7.96728e-05	yes
XLOC_020583	XLOC_020583	EN2	chr7:155250823-155257526	Normal	Disease	OK	0.0705523	0.678628	3.26586	4.01431	0.0043	0.00586584	yes
XLOC_020588	XLOC_020588	LOC645249	chr7:156803550-156809118	Normal	Disease	OK	0	3.47193	inf	-nan	5e-05	7.96728e-05	yes
XLOC_020590	XLOC_020590	DNAJB6	chr7:157129709-157210133	Normal	Disease	OK	21.3543	24.156	0.177852	2.36741	0.0007	0.00102874	yes
XLOC_020592	XLOC_020592	WDR60	chr7:158649268-158738883	Normal	Disease	OK	8.7386	31.3474	1.84287	26.0103	5e-05	7.96728e-05	yes
XLOC_020597	XLOC_020597	COX19	chr7:1004485-1015235	Normal	Disease	OK	3.25369	5.20259	0.677154	5.92207	5e-05	7.96728e-05	yes
XLOC_020598	XLOC_020598	C7orf50	chr7:1036622-1177893	Normal	Disease	OK	45.8426	86.6121	0.91788	14.6653	5e-05	7.96728e-05	yes
XLOC_020601	XLOC_020601	MICALL2	chr7:1473994-1499109	Normal	Disease	OK	5.33126	12.9414	1.27944	12.0466	5e-05	7.96728e-05	yes
XLOC_020603	XLOC_020603	TMEM184A	chr7:1570367-1596066	Normal	Disease	OK	3.35571	8.17222	1.28411	12.546	5e-05	7.96728e-05	yes
XLOC_020604	XLOC_020604	PSMG3	chr7:1606969-1609668	Normal	Disease	OK	15.0095	29.7906	0.988978	7.05189	5e-05	7.96728e-05	yes
XLOC_020605	XLOC_020605	MAD1L1	chr7:1855427-2272583	Normal	Disease	OK	9.19875	10.3739	0.173448	1.69409	0.013	0.0168804	yes
XLOC_020618	XLOC_020618	FBXL18	chr7:5515427-5553399	Normal	Disease	OK	3.5766	4.11665	0.202884	2.21336	0.0007	0.00102874	yes
XLOC_020620	XLOC_020620	ACTB	chr7:5566778-5570232	Normal	Disease	OK	2760.93	3721.15	0.430597	62.2773	5e-05	7.96728e-05	yes
XLOC_020625	XLOC_020625	CYTH3	chr7:6201411-6312242	Normal	Disease	OK	9.43659	10.9799	0.21853	2.90492	5e-05	7.96728e-05	yes
XLOC_020627	XLOC_020627	DAGLB	chr7:6448746-6487643	Normal	Disease	OK	8.64265	10.8292	0.325375	3.24418	5e-05	7.96728e-05	yes
XLOC_020633	XLOC_020633	COL28A1	chr7:7398243-7575460	Normal	Disease	OK	0.856938	1.15042	0.424893	1.54605	0.03425	0.042407	yes
XLOC_020635	XLOC_020635	ICA1	chr7:8152814-8302185	Normal	Disease	OK	25.8097	43.3966	0.749673	11.0036	5e-05	7.96728e-05	yes
XLOC_020637	XLOC_020637	THSD7A	chr7:11410061-11871824	Normal	Disease	OK	1.65117	3.0395	0.880342	8.35496	5e-05	7.96728e-05	yes
XLOC_020639	XLOC_020639	ETV1	chr7:13930855-14031050	Normal	Disease	OK	3.16363	21.7483	2.78125	32.4741	5e-05	7.96728e-05	yes
XLOC_020643	XLOC_020643	ISPD	chr7:16127151-16460947	Normal	Disease	OK	0.797619	1.08546	0.444532	1.94892	0.00615	0.00825288	yes
XLOC_020645	XLOC_020645	ANKMY2	chr7:16639400-16685442	Normal	Disease	OK	7.62427	10.3665	0.443261	4.09132	5e-05	7.96728e-05	yes
XLOC_020646	XLOC_020646	AGR2	chr7:16832263-16844738	Normal	Disease	OK	188.063	274.906	0.547725	14.8403	5e-05	7.96728e-05	yes
XLOC_020647	XLOC_020647	AGR3	chr7:16899029-16921613	Normal	Disease	OK	0.719922	2.00003	1.47411	2.30314	0.01295	0.0168198	yes
XLOC_020650	XLOC_020650	TWIST1	chr7:19155090-19157295	Normal	Disease	OK	3.08727	15.0748	2.28774	12.6776	5e-05	7.96728e-05	yes
XLOC_020652	XLOC_020652	TWISTNB	chr7:19735084-19748660	Normal	Disease	OK	6.74512	28.8935	2.09883	26.0595	5e-05	7.96728e-05	yes
XLOC_020655	XLOC_020655	MACC1	chr7:20174278-20257013	Normal	Disease	OK	1.60571	1.96651	0.292431	2.33096	0.0007	0.00102874	yes
XLOC_020660	XLOC_020660	TOMM7	chr7:22852251-22862421	Normal	Disease	OK	159.04	225.065	0.500952	10.2101	5e-05	7.96728e-05	yes
XLOC_020661	XLOC_020661	FAM126A	chr7:22980877-23053770	Normal	Disease	OK	1.54153	2.00138	0.376627	2.45089	0.00035	0.000526919	yes
XLOC_020664	XLOC_020664	TRA2A	chr7:23544400-23571656	Normal	Disease	OK	27.7833	58.0291	1.06256	16.9238	5e-05	7.96728e-05	yes
XLOC_020667	XLOC_020667	OSBPL3	chr7:24836163-25019760	Normal	Disease	OK	1.17042	1.41373	0.272478	1.55283	0.02375	0.029996	yes
XLOC_020668	XLOC_020668	CYCS	chr7:25158269-25164980	Normal	Disease	OK	12.1276	21.9137	0.853532	15.8029	5e-05	7.96728e-05	yes
XLOC_020672	XLOC_020672	HNRNPA2B1	chr7:26229555-26240413	Normal	Disease	OK	93.9318	146.842	0.644583	21.0503	5e-05	7.96728e-05	yes
XLOC_020674	XLOC_020674	SKAP2	chr7:26706687-26904341	Normal	Disease	OK	9.38268	26.73	1.51039	22.0287	5e-05	7.96728e-05	yes
XLOC_020676	XLOC_020676	HOXA2	chr7:27139972-27142394	Normal	Disease	OK	0.682078	1.88736	1.46836	3.73223	5e-05	7.96728e-05	yes
XLOC_020677	XLOC_020677	HOXA3	chr7:27145808-27166639	Normal	Disease	OK	2.53543	3.03288	0.258457	1.5087	0.02915	0.0364387	yes
XLOC_020678	XLOC_020678	HOXA4	chr7:27168125-27170399	Normal	Disease	OK	1.78974	2.72804	0.608115	2.22447	0.00275	0.00382222	yes
XLOC_020688	XLOC_020688	TRIL	chr7:28992973-28998029	Normal	Disease	OK	1.84146	2.2202	0.269838	1.70457	0.0177	0.022659	yes
XLOC_020690	XLOC_020690	LOC646762,ZNRF2P2	chr7:29685537-29782019	Normal	Disease	OK	4.00754	4.62736	0.207472	1.56668	0.02685	0.0336796	yes
XLOC_020693	XLOC_020693	FKBP14	chr7:30052883-30066268	Normal	Disease	OK	4.04075	4.91964	0.28393	1.73567	0.0149	0.0192377	yes
XLOC_020695	XLOC_020695	NOD1	chr7:30464142-30518393	Normal	Disease	OK	2.85818	3.79795	0.410125	3.08042	5e-05	7.96728e-05	yes
XLOC_020696	XLOC_020696	GGCT	chr7:30536236-30544457	Normal	Disease	OK	20.3997	47.2706	1.2124	12.1688	5e-05	7.96728e-05	yes
XLOC_020697	XLOC_020697	LOC401320	chr7:30587972-30617395	Normal	Disease	OK	0.577584	2.44529	2.0819	7.75051	5e-05	7.96728e-05	yes
XLOC_020702	XLOC_020702	LSM5	chr7:32524944-32534870	Normal	Disease	OK	7.49615	14.1062	0.912106	8.17562	5e-05	7.96728e-05	yes
XLOC_020703	XLOC_020703	DPY19L1P1	chr7:32535175-32758780	Normal	Disease	OK	0.343	1.40154	2.03073	3.85746	5e-05	7.96728e-05	yes
XLOC_020706	XLOC_020706	RP9P	chr7:32956426-32982782	Normal	Disease	OK	6.8777	14.6081	1.08677	7.07377	5e-05	7.96728e-05	yes
XLOC_020707	XLOC_020707	NT5C3	chr7:33053741-33102409	Normal	Disease	OK	5.3257	22.3835	2.07139	14.4793	5e-05	7.96728e-05	yes
XLOC_020708	XLOC_020708	RP9	chr7:33134409-33149002	Normal	Disease	OK	10.5486	35	1.73031	13.5417	5e-05	7.96728e-05	yes
XLOC_020724	XLOC_020724	INHBA	chr7:41728600-41818976	Normal	Disease	OK	2.09342	7.06141	1.7541	8.91295	5e-05	7.96728e-05	yes
XLOC_020726	XLOC_020726	C7orf25	chr7:42948871-42951689	Normal	Disease	OK	9.80021	13.3773	0.448901	3.83053	5e-05	7.96728e-05	yes
XLOC_020727	XLOC_020727	PSMA2	chr7:42956461-42971805	Normal	Disease	OK	37.5477	61.2549	0.706101	10.9879	5e-05	7.96728e-05	yes
XLOC_020730	XLOC_020730	MRPS24,URGCP,URGCP-MRPS24	chr7:43906156-43965996	Normal	Disease	OK	138.794	162.738	0.229609	4.06774	5e-05	7.96728e-05	yes
XLOC_020731	XLOC_020731	POLR2J4	chr7:43966034-44058748	Normal	Disease	OK	1.66458	2.35326	0.499496	3.3654	5e-05	7.96728e-05	yes
XLOC_020732	XLOC_020732	RASA4P	chr7:44068485-44082082	Normal	Disease	OK	1.04561	1.90475	0.865253	2.30136	0.0024	0.00335226	yes
XLOC_020734	XLOC_020734	POLM	chr7:44111846-44122129	Normal	Disease	OK	7.47667	13.0516	0.803765	7.79247	5e-05	7.96728e-05	yes
XLOC_020735	XLOC_020735	POLD2	chr7:44154285-44163147	Normal	Disease	OK	70.7525	77.1301	0.124514	2.39357	0.00025	0.000379973	yes
XLOC_020738	XLOC_020738	CAMK2B	chr7:44256748-44365230	Normal	Disease	OK	1.93376	15.4202	2.99534	21.5064	5e-05	7.96728e-05	yes
XLOC_020741	XLOC_020741	DDX56	chr7:44605402-44614137	Normal	Disease	OK	25.7934	45.2773	0.811784	14.2752	5e-05	7.96728e-05	yes
XLOC_020744	XLOC_020744	PURB	chr7:44915891-44924960	Normal	Disease	OK	12.1889	15.3657	0.334144	7.45221	5e-05	7.96728e-05	yes
XLOC_020746	XLOC_020746	SNHG15	chr7:45022626-45026259	Normal	Disease	OK	17.1166	20.9606	0.292281	1.98383	0.0058	0.00780726	yes
XLOC_020753	XLOC_020753	SEPT7P2	chr7:45763385-45808617	Normal	Disease	OK	3.37633	9.63093	1.51222	9.81424	5e-05	7.96728e-05	yes
XLOC_020766	XLOC_020766	SEC61G	chr7:54819939-54826939	Normal	Disease	OK	41.8776	75.1147	0.842916	6.53199	5e-05	7.96728e-05	yes
XLOC_020782	XLOC_020782	ZNF680	chr7:63980254-64023505	Normal	Disease	OK	3.31738	13.5343	2.0285	15.714	5e-05	7.96728e-05	yes
XLOC_020783	XLOC_020783	ZNF117	chr7:64434829-64467124	Normal	Disease	OK	3.29401	3.94076	0.258629	2.91644	5e-05	7.96728e-05	yes
XLOC_020786	XLOC_020786	LINC00174	chr7:65841030-65865395	Normal	Disease	OK	2.19072	8.59314	1.97178	15.3319	5e-05	7.96728e-05	yes
XLOC_020787	XLOC_020787	LOC493754	chr7:66018552-66043498	Normal	Disease	OK	4.16931	5.9476	0.512499	4.00856	5e-05	7.96728e-05	yes
XLOC_020789	XLOC_020789	SBDS	chr7:66452689-66460588	Normal	Disease	OK	80.2068	87.5636	0.126607	2.80133	5e-05	7.96728e-05	yes
XLOC_020791	XLOC_020791	PMS2P4	chr7:66741117-66767429	Normal	Disease	OK	6.76672	14.931	1.14179	4.42061	5e-05	7.96728e-05	yes
XLOC_020794	XLOC_020794	TYW1B	chr7:72023728-72298813	Normal	Disease	OK	1.78246	2.33277	0.388173	1.78053	0.01165	0.0151973	yes
XLOC_020796	XLOC_020796	NSUN5P2	chr7:72349935-72425302	Normal	Disease	OK	0.915755	7.07936	2.95059	9.27272	5e-05	7.96728e-05	yes
XLOC_020802	XLOC_020802	BAZ1B	chr7:72854727-72936615	Normal	Disease	OK	26.0213	33.3942	0.359904	9.61831	5e-05	7.96728e-05	yes
XLOC_020803	XLOC_020803	BCL7B	chr7:72950682-72972065	Normal	Disease	OK	37.6587	40.3886	0.100962	1.52847	0.0245	0.030892	yes
XLOC_020805	XLOC_020805	MLXIPL	chr7:73007523-73038870	Normal	Disease	OK	0.585759	1.33867	1.19242	3.59934	5e-05	7.96728e-05	yes
XLOC_020806	XLOC_020806	DNAJC30	chr7:73095247-73097781	Normal	Disease	OK	14.4401	17.8799	0.308261	3.79327	5e-05	7.96728e-05	yes
XLOC_020807	XLOC_020807	STX1A	chr7:73113534-73134017	Normal	Disease	OK	2.70858	4.33909	0.679859	3.44208	5e-05	7.96728e-05	yes
XLOC_020808	XLOC_020808	ABHD11	chr7:73150424-73153190	Normal	Disease	OK	45.6185	68.0539	0.57706	9.2593	5e-05	7.96728e-05	yes
XLOC_020809	XLOC_020809	CLDN3	chr7:73183326-73184600	Normal	Disease	OK	179.766	229.213	0.350572	10.5163	5e-05	7.96728e-05	yes
XLOC_020810	XLOC_020810	WBSCR27	chr7:73248920-73256855	Normal	Disease	OK	14.5689	19.3986	0.413064	2.90119	0.00015	0.000231891	yes
XLOC_020812	XLOC_020812	GTF2IRD2	chr7:74210483-74267841	Normal	Disease	OK	2.90667	4.41853	0.6042	4.17968	5e-05	7.96728e-05	yes
XLOC_020813	XLOC_020813	STAG3L2	chr7:74298262-74306731	Normal	Disease	OK	3.25905	4.82099	0.56488	2.77706	0.00025	0.000379973	yes
XLOC_020820	XLOC_020820	PMS2P3	chr7:75137068-75157453	Normal	Disease	OK	1.4102	2.28522	0.696436	2.13221	0.00475	0.00645314	yes
XLOC_020827	XLOC_020827	SRCRB4D	chr7:76018645-76071388	Normal	Disease	OK	0.236776	0.645526	1.44695	2.64337	0.002	0.00281652	yes
XLOC_020828	XLOC_020828	FDPSL2A	chr7:76090971-76135312	Normal	Disease	OK	0.122808	0.939555	2.93557	5.83876	5e-05	7.96728e-05	yes
XLOC_020831	XLOC_020831	PION	chr7:76940067-77045717	Normal	Disease	OK	6.27846	10.4373	0.733268	7.20551	5e-05	7.96728e-05	yes
XLOC_020832	XLOC_020832	LOC100505854	chr7:77313167-77409120	Normal	Disease	OK	2.07655	3.79756	0.870885	3.44664	5e-05	7.96728e-05	yes
XLOC_020833	XLOC_020833	TMEM60	chr7:77423044-77427747	Normal	Disease	OK	12.8815	21.5576	0.742894	4.9853	5e-05	7.96728e-05	yes
XLOC_020839	XLOC_020839	PCLO	chr7:82383320-82792197	Normal	Disease	OK	1.53406	7.68639	2.32495	30.0038	5e-05	7.96728e-05	yes
XLOC_020840	XLOC_020840	SEMA3E	chr7:82993221-83278479	Normal	Disease	OK	1.28662	2.10725	0.711776	4.47156	5e-05	7.96728e-05	yes
XLOC_020845	XLOC_020845	TP53TG1	chr7:86954663-86974808	Normal	Disease	OK	31.4748	50.4766	0.681417	6.19307	5e-05	7.96728e-05	yes
